SampleID,Species ID,Kind,Common Name,Scientific Name,Sensitivity,pH,Temperature,Ammonia,Nitrite,Nitrate,DissolvedO2,Quality,Failed Parameters,Primary Issue,Recommended Action,Action Priority,Min pH,Max pH,Min Temp (C),Max Temp (C),Max Safe Ammonia (ppm),Max Safe Nitrite (ppm),Max Safe Nitrate (ppm),Min Dissolved O2 (mg/L)
1909,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.56,24.6,0.045,0.134,13.3,7.9,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1910,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.27,23.7,0.185,0.17,38.6,4.6,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1911,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.72,24.2,0.15,0.299,42.6,6.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1912,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,7.04,23.0,0.202,0.469,41.2,5.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1913,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.31,20.0,0.019,0.052,11.8,9.4,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1914,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.95,29.7,0.003,0.14,12.0,8.8,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1915,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.57,28.9,0.001,0.131,8.4,11.6,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1916,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.83,19.5,0.048,0.113,13.1,8.7,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1917,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.97,25.1,1.5,0.049,15.5,1.8,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1918,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.86,24.9,1.123,5.502,119.1,8.2,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1919,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.54,26.0,1.5,0.009,16.5,2.1,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1920,1006,Plant,Cryptocoryne Wendtii,Cryptocoryne wendtii,Low,6.68,26.9,1.835,4.986,17.0,11.5,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,45.0,4.0
1921,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,6.6,26.2,0.006,0.093,8.0,11.0,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1922,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,6.73,26.6,0.038,0.042,12.8,7.7,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1923,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.15,26.5,0.012,0.002,10.2,7.4,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1924,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.18,23.9,0.038,0.097,14.9,9.6,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1925,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,6.41,26.8,0.14,0.342,30.5,4.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1926,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.48,26.9,0.092,0.254,26.0,5.5,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1927,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,6.55,24.3,0.094,0.096,31.5,4.8,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1928,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,6.71,25.4,0.231,0.068,8.4,6.7,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1929,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.39,27.2,0.025,0.089,53.5,10.5,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1930,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.15,24.6,0.015,0.029,45.7,10.7,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1931,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.03,24.4,0.022,0.037,51.0,10.2,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1932,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.09,24.5,1.2,0.024,10.7,2.0,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1933,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,6.49,26.7,1.2,0.055,14.1,2.0,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1934,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,7.17,23.9,1.198,6.435,117.3,6.7,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1935,1007,Plant,Cryptocoryne Balansae,Cryptocoryne balansae,Medium,4.37,35.2,0.021,0.038,7.2,7.0,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1936,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.88,27.2,0.03,0.065,13.3,10.2,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1937,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,7.0,25.0,0.023,0.046,9.9,7.9,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1938,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.56,24.7,0.023,0.05,7.1,8.2,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1939,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.58,26.0,0.013,0.001,6.8,9.0,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1940,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.3,25.0,0.127,0.327,33.9,4.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1941,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.58,26.7,0.096,0.324,32.3,4.4,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1942,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.37,27.3,0.169,0.302,29.8,6.0,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1943,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.38,29.6,0.028,0.097,10.3,9.0,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1944,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,5.75,26.7,0.001,0.068,8.7,8.9,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1945,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.62,29.4,0.026,0.094,9.2,9.5,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1946,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,7.24,27.2,0.223,0.057,13.0,9.0,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1947,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,7.39,23.8,1.533,4.524,7.7,9.8,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1948,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,6.57,27.0,0.685,6.913,67.8,8.8,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1949,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,7.13,26.2,1.2,0.074,15.2,2.0,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1950,1008,Plant,Cryptocoryne Parva,Cryptocoryne parva,Medium,7.02,23.1,1.2,0.055,13.4,1.9,critical,"Ammonia, DissolvedO2",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.2,0.5,40.0,4.0
1951,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.7,22.4,0.031,0.084,9.9,9.0,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1952,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.32,26.2,0.023,0.012,12.9,10.8,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1953,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.35,22.8,0.046,0.023,11.0,8.7,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1954,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.57,26.3,0.003,0.119,15.6,11.1,excellent,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1955,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.83,26.1,0.111,0.165,46.5,5.6,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1956,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.31,27.2,0.197,0.382,45.7,4.5,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1957,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.63,27.6,0.094,0.117,44.4,5.4,good,,,Keep weekly testing and regular water changes.,low,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1958,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,6.7,22.4,0.255,0.048,17.5,9.9,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1959,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.15,22.8,0.043,0.143,53.2,11.5,watch,Nitrate,Nitrate,"Do a 25–40% water change, vacuum the substrate, and add fast-growing plants.",medium,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1960,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.02,18.9,0.018,0.138,9.8,10.6,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1961,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,6.33,27.0,0.029,0.095,7.3,6.8,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1962,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,4.69,36.5,0.016,0.091,14.0,8.6,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1963,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.8,27.1,1.76,5.639,12.0,10.8,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1964,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,10.28,15.2,0.035,0.093,16.9,10.8,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1965,1009,Plant,Vallisneria (Straight),Vallisneria spiralis,Low,7.12,25.5,1.094,3.929,84.9,8.7,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.5,8.0,20.0,28.0,0.25,0.75,50.0,4.0
1966,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.36,21.9,0.008,0.084,8.4,8.2,excellent,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1967,1010,Plant,Hornwort,Ceratophyllum demersum,Low,6.77,26.0,0.021,0.09,17.4,8.7,excellent,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1968,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.71,17.2,0.018,0.014,13.8,11.4,excellent,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1969,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.29,23.0,0.014,0.14,12.7,7.9,excellent,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1970,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.96,20.5,0.134,0.018,35.2,6.1,good,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1971,1010,Plant,Hornwort,Ceratophyllum demersum,Low,6.97,27.3,0.098,0.323,43.3,5.6,good,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1972,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.06,22.5,0.174,0.453,37.5,5.3,good,,,Keep weekly testing and regular water changes.,low,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1973,1010,Plant,Hornwort,Ceratophyllum demersum,Low,8.18,19.3,0.009,0.145,9.5,7.7,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1974,1010,Plant,Hornwort,Ceratophyllum demersum,Low,6.14,13.5,0.006,0.064,16.9,8.2,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1975,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.18,12.7,0.022,0.058,11.2,8.5,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1976,1010,Plant,Hornwort,Ceratophyllum demersum,Low,8.52,25.8,0.0,0.113,13.9,7.0,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1977,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.51,17.3,0.511,7.291,106.5,7.3,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1978,1010,Plant,Hornwort,Ceratophyllum demersum,Low,7.51,25.9,1.591,6.173,17.8,9.8,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1979,1010,Plant,Hornwort,Ceratophyllum demersum,Low,6.31,17.6,1.771,5.319,14.4,11.1,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1980,1010,Plant,Hornwort,Ceratophyllum demersum,Low,9.07,35.2,0.002,0.096,13.5,8.6,critical,"pH, Temperature",pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,critical,6.0,8.0,15.0,28.0,0.25,0.75,50.0,4.0
1981,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.28,26.1,0.011,0.099,8.7,7.5,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1982,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.04,23.2,0.014,0.135,15.8,11.2,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1983,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.26,24.1,0.032,0.057,15.4,8.3,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1984,1011,Plant,Water Wisteria,Hygrophila difformis,Low,6.08,23.1,0.039,0.013,14.2,10.9,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1985,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.1,24.5,0.114,0.484,41.0,5.1,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1986,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.4,23.4,0.143,0.057,34.4,5.1,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1987,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.04,24.1,0.174,0.423,45.7,4.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1988,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.12,23.3,0.259,0.056,15.5,7.6,watch,Ammonia,Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1989,1011,Plant,Water Wisteria,Hygrophila difformis,Low,6.31,20.0,0.017,0.106,15.2,9.7,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1990,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.14,20.7,0.004,0.086,16.0,7.6,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1991,1011,Plant,Water Wisteria,Hygrophila difformis,Low,5.58,24.4,0.033,0.092,14.9,7.8,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1992,1011,Plant,Water Wisteria,Hygrophila difformis,Low,6.97,23.2,0.683,1.921,76.8,8.2,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1993,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.15,24.8,1.874,6.05,12.7,10.5,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1994,1011,Plant,Water Wisteria,Hygrophila difformis,Low,6.45,25.0,1.26,5.977,113.8,8.1,critical,"Ammonia, Nitrite, Nitrate",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1995,1011,Plant,Water Wisteria,Hygrophila difformis,Low,7.28,23.9,2.074,4.775,10.1,8.9,critical,"Ammonia, Nitrite",Ammonia,Do a 40–50% water change with dechlorinated water. Pause feeding 24 hours and add beneficial bacteria.,critical,6.0,7.5,22.0,28.0,0.25,0.75,50.0,4.0
1996,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,7.32,22.9,0.018,0.031,10.0,10.6,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
1997,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,6.17,24.1,0.018,0.048,12.4,10.0,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
1998,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,6.93,23.5,0.012,0.031,5.1,7.4,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
1999,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,6.91,21.4,0.006,0.01,11.0,11.4,excellent,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
2000,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,6.94,27.3,0.079,0.038,17.4,5.6,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
2001,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,6.16,23.8,0.049,0.16,20.9,5.8,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
2002,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,7.46,27.4,0.074,0.139,23.6,6.3,good,,,Keep weekly testing and regular water changes.,low,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
2003,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,7.26,29.4,0.011,0.025,5.1,7.4,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
2004,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,7.99,22.3,0.016,0.031,10.1,7.1,watch,pH,pH,Correct pH slowly with small water changes only. Move no more than 0.2 pH per day.,high,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
2005,1012,Plant,Dwarf Hairgrass,Eleocharis acicularis,High,6.28,29.9,0.01,0.046,12.6,10.6,watch,Temperature,Temperature,Adjust the heater 1°C at a time. Increase surface movement if the tank is hot.,high,6.0,7.5,18.0,28.0,0.1,0.25,25.0,5.0
